task_index,session,scan_idx,unit_id,readout_id,brain_area,original_response,selectivity_full,selectivity_leave_self_out
50941,6,2,5292,4889,V1,40.078335,0.23091124289561,0.22961855893837127
50942,8,5,1386,1329,LM,40.922123,0.4972050392198406,0.49120664002260217
50943,4,7,3009,2622,V1,36.566784,0.6090908753757125,0.6084201411498719
50944,5,6,4709,4327,V1,12.322245,0.49769845257818107,0.4976355253985961
50945,7,3,3926,3631,V1,160.3194,0.6825899172907305,0.6803396684115859
50946,6,4,5228,4816,LM,8.052354,0.48213891432627526,0.47955840972426883
50947,7,3,1843,1705,V1,76.02583,0.5601046291737092,0.5565359809837582
50948,4,7,6110,5428,V1,39.432693,0.5290413782803038,0.5273844105154397
50949,7,3,7293,6739,V1,40.74,0.4158541003722977,0.39331642533786004
50950,9,4,2649,2461,LM,11.784471,0.3289001207015103,0.3271342198191812
50951,4,7,1050,858,V1,3.3503845,0.3902427571673398,0.3901676474744625
50952,6,4,6857,6343,V1,62.895004,0.6308038914644821,0.6274235615402536
50953,6,2,3443,3172,V1,12.035993,0.4026064838453005,0.3982645775364836
50954,6,4,5219,4808,LM,4.104538,0.24764973474700613,0.24616928325061843
50955,9,6,2610,2442,V1,28.757109,0.32456850695626516,0.32379362790149396
50956,7,3,7123,6583,V1,58.88136,0.49535864046067657,0.49174078677479494
50957,5,6,3875,3578,V1,32.60156,0.23956728156389306,0.23464794059813956
50958,6,2,7582,6999,LM,9.925903,0.3033879025969952,0.3013443981953925
50959,9,4,4618,4306,V1,42.76477,0.4370316031201984,0.4349968921447066
50960,6,6,6655,6176,V1,40.42137,0.6345902597465731,0.6329712841023292
50961,5,7,5754,5236,V1,23.71125,0.4540770863304473,0.45361857416433243
50962,8,5,166,161,LM,73.16239,0.40806673414379013,0.3871342590697746
50963,5,7,4946,4489,V1,49.160572,0.6610246434797489,0.6577839559234426
50964,6,7,6824,6183,V1,10.842815,0.29362767197706885,0.29332157353567734
50965,9,3,6851,6317,V1,65.669716,0.20568917282809984,0.20406069286420564
50966,4,7,2541,2210,LM,27.47407,0.47859558602703434,0.47291931593588393
50967,4,7,783,633,V1,5.8973,0.281002331332842,0.28062712718298566
50968,6,4,4347,4005,V1,42.826153,0.3412441592079038,0.3407698726558407
50969,6,7,441,385,V1,52.35356,0.5049690870553267,0.5038873627032391
50970,5,7,3529,3225,LM,25.482067,0.367230748553269,0.3460569443516816
50971,9,6,4826,4499,V1,33.940914,0.49268057669664783,0.4916338918063043
50972,6,4,4439,4094,V1,43.62682,0.6209779799683746,0.620538969186166
50973,8,5,431,413,V1,48.106434,0.5444124276242772,0.5375603358458816
50974,8,5,10570,9936,LM,25.085308,0.29343266252668265,0.29061473354064254
50975,4,7,3170,2764,V1,156.07341,0.572742064782921,0.5521159114752701
50976,6,2,4397,4053,V1,13.758933,0.28870549298497794,0.2884857284194305
50977,8,5,647,622,V1,21.577204,0.31786262577252616,0.3169716780763886
50978,9,4,7014,6556,LM,16.927961,0.4387204399653072,0.43757254612239393
50979,8,5,1728,1641,V1,151.33504,0.6395769659140333,0.6352781558535496
50980,9,3,5608,5187,V1,2.8864396,0.2637661424521234,0.26330564770370624
50981,6,7,7379,6688,V1,16.970348,0.26493942068947174,0.26466498817030454
50982,7,5,2539,2294,LM,18.761442,0.3884077235395602,0.38416975720966684
50983,6,2,2163,1985,V1,67.17374,0.8527656987439556,0.8521300029152594
50984,6,7,6583,5979,V1,44.56611,0.4466217463607112,0.44581303760493607
50985,8,5,3091,2939,V1,45.341625,0.4076823640453116,0.40589535256985393
50986,6,7,5704,5203,LM,31.307058,0.29947334918363566,0.289307076171692
50987,6,4,1990,1815,V1,49.21469,0.358354103187417,0.35706882277896246
50988,5,6,4366,4007,V1,57.208427,0.714718471860257,0.7033423445793445
50989,9,3,3401,3167,V1,54.575737,0.570761815147713,0.5697033693675077
50990,6,7,23,19,LM,4.1007543,0.20940925928294707,0.20864410527551228
50991,8,5,5489,5211,V1,9.539115,0.4530714103278781,0.4529497753662908
50992,4,7,5842,5188,V1,10.787065,0.19846186359309112,0.1982905897009432
50993,6,6,282,260,V1,8.962103,0.30112380357354046,0.3003050141741889
50994,7,5,6296,5707,LM,14.6086035,0.3633512024059973,0.3591166564746898
50995,9,6,4848,4518,V1,16.945898,0.4801118148308999,0.4764363046903898
50996,6,2,7468,6898,V1,6.55103,0.422742815837455,0.4226913126086913
50997,9,4,3871,3608,V1,8.547684,0.2566710990475726,0.25601653938833147
50998,8,5,9536,8964,LM,77.53896,0.43511041537217976,0.4160267021086991
50999,6,2,5070,4687,V1,29.029924,0.26326249034798443,0.260560597884496
51000,8,5,8450,7953,V1,14.301569,0.2918482744851931,0.2908678337493616
51001,6,6,7662,7099,V1,14.653551,0.35407069080408615,0.3539154399597865
51002,9,6,49,42,LM,7.2128143,0.25304743914359257,0.252466530732373
51003,5,6,1780,1646,V1,164.70856,0.6034791972615934,0.5502950802620767
51004,9,3,2020,1880,V1,64.23521,0.5571605522938518,0.5562074949300126
51005,6,2,3366,3097,V1,6.887415,0.2849235657005571,0.28452581127591786
51006,5,7,3524,3220,LM,10.393764,0.2509458494929543,0.24756280971763056
51007,7,3,2636,2454,V1,5.8339515,0.20525068235590588,0.20516052427890016
51008,7,5,7132,6448,V1,2.7717304,0.2892660553144111,0.28914422830471886
51009,5,6,861,804,V1,30.068317,0.4495361591694085,0.44686398612792544
51010,9,4,3857,3594,LM,9.862612,0.38957192840692295,0.38765095936172583
51011,8,5,2450,2326,V1,436.73895,0.7102231156731812,0.7013494358487002
51012,6,4,4360,4018,V1,18.570433,0.43517256228868695,0.43475976386371257
51013,7,3,4953,4566,V1,7.7407556,0.2883414476471568,0.28823194715341227
51014,8,5,3037,2886,LM,20.546429,0.30018808936483277,0.26873770179906387
51015,6,2,4809,4444,V1,7.8179736,0.1388398098266411,0.13877709227789853
51016,6,6,7040,6519,V1,51.26515,0.3559513160065393,0.35466947573843277
51017,6,4,864,810,V1,163.44664,0.6168341991373166,0.6156587981972428
51018,5,6,113,106,LM,33.01431,0.5816250149205138,0.5744990166606796
51019,9,4,1711,1594,V1,32.30268,0.19372370505558828,0.19293636125564945
51020,9,3,8062,7423,V1,17.523893,0.48672440442885473,0.48621668762762815
51021,7,5,5331,4829,V1,19.373344,0.3954660422012429,0.39544424658780536
51022,6,7,15,13,LM,12.7362585,0.44532103885097496,0.44375161022070975
51023,9,6,1722,1591,V1,40.127697,0.3235083506732178,0.32322631935100443
51024,6,4,4321,3982,V1,15.356926,0.32921148135393075,0.3281670519449814
51025,7,3,5744,5291,V1,5.3629932,0.2793292514377239,0.2792846972462672
51026,5,7,5260,4787,LM,40.912098,0.43813075535134577,0.4296333249963347
51027,7,5,1777,1613,V1,26.69819,0.4526556887548251,0.45236417022614994
51028,9,3,2405,2237,V1,4.3561077,0.11487450904245608,0.11483113958617779
51029,8,5,391,376,V1,8.467594,0.3310364756993204,0.32428121020341544
51030,9,4,5652,5269,LM,2.0194292,0.09692550198257105,0.09690729858618302
51031,6,2,2341,2157,V1,37.71666,0.271455627961751,0.2707471515804004
51032,9,3,5038,4666,V1,24.58802,0.4814877924170997,0.48067057653465306
51033,5,6,3453,3179,V1,176.72734,0.5631163748046562,0.5525238112600073
51034,7,5,5082,4602,LM,5.4945054,0.30865881931051586,0.30789168808856854
51035,9,4,5031,4691,V1,10.551986,0.3214208568679343,0.3211900756544075
51036,4,7,5886,5227,V1,23.044905,0.4955713487781982,0.4949233337852152
51037,6,2,871,801,V1,36.194817,0.4592723427023649,0.45855091259559433
51038,9,3,1373,1279,LM,35.660282,0.5035183763192156,0.4998234605147136
51039,6,6,1426,1314,V1,32.844337,0.3162138751485893,0.31589515663160533
51040,9,3,7573,6966,V1,82.24187,0.5977238201334983,0.5957128819753496
51041,6,4,1591,1466,V1,71.40292,0.4890752315838782,0.48495731562701405
51042,6,4,16,15,LM,60.355785,0.4168484565909656,0.40476800755546366
51043,8,5,2067,1966,V1,105.50799,0.6915589078595179,0.6828812454077187
51044,6,4,4515,4164,V1,103.1983,0.5543643389791677,0.5335792367997672
51045,4,7,2459,2141,V1,160.04865,0.6237158449348424,0.5756733847688676
51046,6,7,5476,4979,LM,20.345287,0.16713759806037148,0.1614953619847706
51047,6,7,3637,3304,V1,14.782435,0.3149156077286998,0.3126730158011797
51048,8,5,10177,9572,V1,96.67616,0.6757088757715677,0.6734409939111891
51049,8,5,6512,6167,V1,75.41259,0.6270990328269671,0.6258448978995774
51050,7,5,6282,5694,LM,33.67834,0.3882042785276488,0.38373944569708945
51051,9,6,2010,1869,V1,22.618523,0.38538127589230514,0.3851208228345317
51052,4,7,5804,5156,V1,10.566834,0.3801724522929558,0.3781526888464415
51053,6,6,6096,5660,V1,27.767088,0.36821610323743703,0.36752808555488325
51054,6,4,6094,5635,LM,17.87444,0.3850408751415643,0.35510710413531343
51055,6,2,5003,4621,V1,205.57686,0.5301008061405794,0.49551764289724515
51056,9,3,5134,4749,V1,86.89158,0.5648454789443653,0.5416815803364335
51057,5,7,141,130,V1,6.6018744,0.3676467160833151,0.36747934862709625
51058,7,5,108,102,LM,40.29041,0.5491571275320537,0.544889563890989
51059,6,6,1484,1366,V1,14.585945,0.2877256857070585,0.2874080816209598
51060,4,7,5933,5270,V1,76.96184,0.5583047649110389,0.5578654659920405
51061,9,4,326,306,V1,29.590904,0.48792498465902107,0.487220964556369
51062,7,5,5122,4641,LM,5.1482673,0.2742333906217377,0.27328042793806434
51063,9,4,4474,4170,V1,10.502652,0.393673983164217,0.3933948528457952
51064,8,5,7948,7499,V1,32.051647,0.556980639529024,0.5561300652392251
51065,9,4,1023,962,V1,659.56915,0.6881320050600492,0.6540081383237945
51066,8,5,95,90,LM,35.881756,0.46150734673563565,0.4052422846239927
51067,8,5,2684,2553,V1,19.735144,0.4939056536072061,0.49365993739613356
51068,5,7,4591,4183,V1,32.595276,0.4162892763463176,0.4119799963343433
51069,6,6,2373,2180,V1,42.51864,0.3269077853068001,0.3258242938308378
51070,8,5,7224,6849,LM,30.805473,0.45927133149534005,0.45320774855032553
51071,6,6,1439,1326,V1,27.42717,0.49459044978188915,0.492816319523978
51072,4,7,6377,5651,V1,7.1556354,0.16287430845489706,0.1628235210660861
51073,5,6,534,497,V1,9.313604,0.38147140838098725,0.3813750543905366
51074,6,6,5021,4658,LM,110.720116,0.6359912231116297,0.6178080099436294
51075,9,6,1676,1550,V1,1.6031985,0.15301208493104504,0.15300169940278252
51076,6,2,6897,6377,V1,150.53275,0.6868592021736526,0.6809075892559974
51077,5,6,3047,2802,V1,49.254086,0.43073394322550107,0.4290040458390951
51078,6,6,7404,6843,LM,29.192505,0.3813983996001587,0.3670270688936148
51079,9,4,7377,6886,V1,10.526428,0.3245892746455935,0.324448989334694
51080,5,6,4833,4443,V1,49.124775,0.43440355303276273,0.4245877411947799
51081,8,5,550,529,V1,27.803816,0.4602528732417033,0.4589040191076105
51082,5,6,1455,1351,LM,5.478171,0.22823911454196472,0.22793910304565165
51083,6,6,1864,1707,V1,6.99275,0.39594964860413057,0.39549638184224567
51084,7,3,5236,4823,V1,14.670436,0.49981065024868243,0.4985130589070461
51085,5,6,7799,7153,V1,9.508801,0.37995302406876985,0.379635231693096
51086,6,6,5006,4643,LM,4.5562773,0.15533442918925092,0.1545972791825134
51087,8,5,4871,4631,V1,163.70407,0.6015785490471905,0.5981904250012504
51088,8,5,5537,5258,V1,192.60103,0.5279799941549139,0.5171062808081759
51089,6,4,175,165,V1,66.30844,0.48030073910409066,0.47833756043199305
51090,9,6,2374,2212,LM,17.016901,0.3312942542521381,0.3298162370113464
51091,6,7,3723,3379,V1,17.527216,0.4137880079740144,0.4128908979609958
51092,6,7,6704,6082,V1,22.818748,0.46218678683191705,0.45845837931939815
51093,6,7,2722,2463,V1,52.07964,0.6195206951494636,0.6191824239570138
51094,7,5,918,841,LM,14.963475,0.3061781162650698,0.3030671588955813
51095,7,3,2444,2269,V1,75.10615,0.6728383071896855,0.6646819094246248
51096,9,3,7868,7242,V1,19.724192,0.3811196511599062,0.3809086839463096
51097,5,6,3266,3003,V1,6.238432,0.24951689519180728,0.24936250293417755
51098,8,5,6913,6547,LM,258.2813,0.5208297199656422,0.5109556990669335
51099,9,6,2067,1924,V1,2.3799365,0.4061851456113414,0.4061044544535461
51100,8,5,8771,8242,V1,9.404137,0.09080123180500942,0.09067850073769206
51101,7,5,827,753,V1,11.672241,0.319219614225544,0.31854235273694914
51102,8,5,1544,1462,LM,76.997375,0.4005633746041286,0.3882931040980633
51103,5,6,2004,1844,V1,16.359177,0.4659447259727736,0.4656874376175595
51104,5,6,5099,4685,V1,62.74849,0.5999506701327267,0.5962869170944575
51105,9,6,438,403,V1,47.84745,0.47900283817807854,0.47843017908928825
51106,8,5,3017,2867,LM,13.181829,0.17668395414303306,0.17154596843765185
51107,9,6,1766,1634,V1,13.27745,0.24903243945252218,0.2462074339364559
51108,6,7,7247,6565,V1,22.367544,0.4046164890962267,0.4044134876099456
51109,4,7,208,173,V1,68.153885,0.717512381387736,0.7168071570270126
51110,5,6,2744,2512,LM,10.888394,0.25610333866474533,0.25184021326636674
51111,9,4,4446,4143,V1,10.023526,0.15375363753055943,0.1534203096826709
51112,7,3,7307,6753,V1,20.12871,0.36995751264190063,0.3669743926868631
51113,4,7,5120,4564,V1,51.715782,0.45511156111887746,0.450371344814144
51114,6,4,12,11,LM,9.564271,0.2320338146077084,0.23096791938528394
51115,4,7,3821,3357,V1,12.988875,0.4537628761290776,0.45367020698860294
51116,4,7,6471,5740,V1,104.659,0.6404365985399412,0.6242587674893663
51117,6,4,5409,4993,V1,41.40164,0.18928946017547968,0.18875229397917892
51118,6,4,1102,1032,LM,11.831687,0.35762600139814316,0.35073365352352776
51119,9,4,5360,5001,V1,22.895496,0.41295268094325416,0.41230449884840803
51120,9,3,4752,4403,V1,55.160633,0.3796757889355342,0.3669430648523654
51121,7,5,3640,3313,V1,15.043754,0.43537253504298234,0.433769333479485
51122,9,6,981,908,LM,98.42937,0.5730960854287167,0.5602953174529054
51123,8,5,5396,5122,V1,31.975595,0.5341390170138544,0.5293094242933338
51124,4,7,6302,5582,V1,49.922573,0.4987041339766078,0.4946500528615978
51125,6,6,7921,7356,V1,13.195366,0.3829033968564751,0.38258806630933606
51126,8,5,2916,2767,LM,9.806738,0.2366299216325617,0.23567481886779768
51127,5,6,2638,2422,V1,59.989365,0.40769236996315633,0.40692776313416884
51128,9,3,2577,2404,V1,91.27291,0.42315053603663116,0.4163387998543769
51129,6,6,179,165,V1,18.758642,0.35075940280961554,0.350376861764666
51130,6,2,5382,4965,LM,15.196603,0.25387163228265985,0.2527910912103994
51131,9,4,4851,4525,V1,20.980309,0.4355113703630536,0.43515176520145127
51132,9,3,4733,4385,V1,11.586338,0.1881323822022244,0.18759111243473675
51133,9,4,3960,3696,V1,10.195441,0.48215444424334164,0.48204729050927236
51134,5,6,130,122,LM,1.4366804,0.302115704533373,0.3013044239705296
51135,7,3,2014,1869,V1,79.31937,0.5990284870709941,0.5931676572110183
51136,6,7,6226,5659,V1,78.50009,0.4604148165046495,0.4597654051760608
51137,5,7,2914,2647,V1,15.299956,0.31468660567334544,0.3141580278293996
51138,7,5,5203,4717,LM,13.6283,0.4302158039892361,0.4290530023371348
51139,9,4,7640,7132,V1,11.222049,0.30858820389953634,0.30847599163004147
51140,6,4,6754,6244,V1,67.61308,0.3365750566953214,0.3351933639940104
51141,9,4,1061,1000,V1,72.83951,0.3808210037202851,0.3758998930037762
51142,5,7,2644,2391,LM,64.939255,0.4372454869110808,0.42235345753911535
51143,8,5,2378,2256,V1,25.98483,0.5366374488170851,0.5351573842108963
51144,6,2,6857,6340,V1,8.376756,0.18572875629855776,0.18563735967747497
51145,6,4,778,724,V1,124.07304,0.5112946762050943,0.5043644345659175
51146,7,3,160,149,LM,5.053584,0.2210744559666581,0.22053556232485672
51147,9,6,5311,4957,V1,37.258263,0.4796795321276722,0.4777511145003847
51148,4,7,6420,5693,V1,345.0481,0.6977196869625315,0.6879563070479607
51149,7,5,2972,2695,V1,107.1906,0.6223208552096342,0.6135823364958207
51150,6,6,7871,7306,LM,20.36363,0.3331900561623196,0.32558596398469203
51151,6,4,2093,1914,V1,32.803185,0.5597994021383231,0.5521663874770896
51152,7,5,7508,6786,V1,12.522923,0.18238934158864228,0.18229072551754655
51153,5,6,7967,7321,V1,59.918297,0.6018928997536138,0.5945788728052639
51154,4,7,2328,2021,LM,6.0756702,0.29717793324880926,0.2968514833636239
51155,6,2,1781,1632,V1,1.8454175,0.22400526394444462,0.2239912390957408
51156,4,7,5999,5333,V1,45.28219,0.5878351856943054,0.5868988936707362
51157,4,7,1045,854,V1,30.042051,0.5586579008996352,0.5577525431894594
51158,7,5,7739,6984,LM,20.60619,0.34164728934916494,0.33949231000488733
51159,6,7,3613,3281,V1,6.682345,0.28828730406864955,0.2881264445602125
51160,4,7,6518,5782,V1,87.36231,0.613780296074146,0.609878443923623
51161,8,5,4314,4109,V1,5.0183496,0.24626417357546448,0.2460723328345436
51162,7,3,2756,2561,LM,28.165615,0.41995163908289174,0.4158327380565681
51163,6,6,1169,1069,V1,12.046946,0.3742556887799263,0.37262037351763977
51164,4,7,5739,5099,V1,52.804806,0.6490722161603201,0.6471352778362363
51165,6,4,6050,5591,V1,48.276157,0.3627691804355534,0.36232030926916203
51166,9,6,2827,2629,LM,3.9586282,0.296399599721544,0.2962067293771134
51167,7,3,2616,2434,V1,6.434374,0.64194047856353,0.641736355334389
51168,7,5,6977,6305,V1,26.660057,0.47918209243278964,0.4785904783630789
51169,6,6,2785,2569,V1,32.401787,0.4860851691508412,0.483407770701481
51170,7,3,1526,1404,LM,4.997385,0.12915638691518563,0.1289156789354184
51171,4,7,809,658,V1,9.391801,0.5400847951102372,0.5395179817401855
51172,6,6,7019,6500,V1,88.802795,0.6938953509063184,0.6919613775955521
51173,5,7,7676,6970,V1,6.6660814,0.435269234568726,0.43519765466089555
51174,5,6,1499,1392,LM,5.295127,0.19443672231887485,0.1943751101925456
51175,9,4,4747,4428,V1,11.125131,0.26862266024743076,0.2685605143803812
51176,6,4,4323,3984,V1,4.6371627,0.3963223020832233,0.3960707462875049
51177,9,6,3223,2987,V1,132.36891,0.4684822136129331,0.46526605287929784
51178,9,4,1491,1382,LM,17.065004,0.2632566291572508,0.26006312813018767
51179,9,4,7541,7043,V1,5.074338,0.10148641416761675,0.10132527879750339
51180,9,3,4828,4470,V1,21.895754,0.4094752715146377,0.40825004850425056
51181,6,6,2897,2668,V1,23.926687,0.5009264588668156,0.5001040829320029
51182,7,3,210,195,LM,94.809006,0.5523335663747353,0.52551428773154
51183,9,4,4934,4598,V1,30.435242,0.4234209627287232,0.4155294992486622
51184,6,7,6635,6025,V1,80.499016,0.5861941978922041,0.5828487618207606
51185,6,4,632,583,V1,25.507936,0.41940637063179925,0.4189119452316394
51186,6,4,7633,7049,LM,5.9426613,0.21921486600947918,0.2172913207528483
51187,5,7,2452,2237,V1,13.219072,0.406776888059854,0.404881709722147
51188,6,4,6977,6456,V1,36.5552,0.35456724729637273,0.3515334765242114
51189,9,6,690,635,V1,10.399998,0.48482786251187415,0.48448026564717617
51190,7,5,6502,5894,LM,19.71759,0.23864372047935625,0.2314590698378573
51191,6,6,4396,4078,V1,59.647892,0.6037465507679922,0.6016677347403293
51192,8,5,8420,7925,V1,104.6023,0.5728549905661435,0.568631327124899
51193,6,7,2631,2374,V1,53.06806,0.6369620731941603,0.6314275849088964
51194,7,5,5176,4693,LM,13.561097,0.3990760992019456,0.3977524725658766
51195,6,6,1611,1475,V1,24.00594,0.4016484031227048,0.40007438899715175
51196,7,3,4493,4145,V1,21.304153,0.22295699652068993,0.22248055620355286
51197,5,7,3744,3425,V1,16.485855,0.4460976320950342,0.4439997814944115
51198,9,4,895,840,LM,2.343166,0.10937412380401906,0.1093268282249183
51199,5,7,1833,1687,V1,63.054325,0.35891781465429595,0.34048403276707445
51200,8,5,7760,7326,V1,7.0103498,0.26808390617697503,0.26800831414515214
51201,6,6,2637,2427,V1,19.94903,0.23864433979426367,0.2383227805627118
51202,9,4,7080,6603,LM,58.396744,0.31236003185212824,0.30131427011872497
51203,7,3,1820,1685,V1,27.39967,0.30902925765856876,0.3085724857969687
51204,8,5,2134,2029,V1,16.721169,0.37836681409041445,0.3781241382296037
51205,6,6,8342,7767,V1,15.37916,0.36496898615282725,0.36481082920459473
51206,6,6,565,522,LM,3.6890726,0.28466701519311066,0.2838130245701521
51207,7,5,4635,4204,V1,7.0587835,0.34140073408200644,0.34073663775207935
51208,6,6,7191,6655,V1,94.54489,0.5820772643612389,0.5805016695214322
51209,7,3,977,896,V1,65.461105,0.5763861830964132,0.5723131570458653
51210,6,2,8318,7727,LM,20.709694,0.28290247431253157,0.28199451343853943
51211,7,3,2161,2004,V1,42.549435,0.3612462934601246,0.3586865333391605
51212,5,7,5077,4608,V1,355.09906,0.5314480286338794,0.46579810876001443
51213,5,6,3502,3227,V1,110.957306,0.7785469875002966,0.7778504902761048
51214,7,5,1030,946,LM,23.688118,0.5696504137267495,0.561699812880056
51215,6,4,4395,4050,V1,10.049906,0.26594902262665077,0.2653028796738177
51216,9,3,1750,1623,V1,7.36565,0.25447930844024236,0.253769315607735
51217,9,4,3362,3121,V1,9.153233,0.31295730599836413,0.3128056018128427
51218,6,2,5448,5025,LM,8.243765,0.37424590588561024,0.3670151045490522
51219,9,4,1764,1644,V1,4.06816,0.25856987421769295,0.2585418306710864
51220,5,7,4719,4295,V1,5.2360864,0.44841692651712706,0.44822213019408774
51221,6,4,3394,3115,V1,214.82738,0.6616993168526009,0.6518126088117595
51222,5,7,3471,3175,LM,33.153133,0.49495425158459316,0.49388471870339923
51223,9,4,4913,4583,V1,19.92832,0.5867530983416239,0.5859951755246411
51224,5,6,5268,4844,V1,18.659708,0.5092306311105737,0.5080903890080775
51225,5,6,7809,7163,V1,14.06978,0.36995772596388404,0.36853061987601665
51226,8,5,2964,2814,LM,23.304575,0.5141082760071268,0.5112819653063885
51227,6,2,1521,1395,V1,6.5884814,0.23156969421759577,0.23124363958830177
51228,8,5,8275,7791,V1,23.341387,0.4246170400482576,0.42431783791098554
51229,5,7,5896,5365,V1,110.50932,0.5119502626115016,0.5065926545288798
51230,5,7,2685,2431,LM,19.614483,0.5299099538745474,0.5287653352538826
51231,9,4,5141,4790,V1,9.43118,0.39768623123404634,0.39691577797799626
51232,8,5,8104,7640,V1,5.142109,0.31049750388562614,0.31038376240339766
51233,8,5,1413,1356,V1,100.753876,0.6775768232050431,0.6768927499243207
51234,6,7,4761,4324,LM,119.45918,0.6530195191958815,0.6334387026191278
51235,8,5,2315,2196,V1,33.752296,0.35326556934825054,0.3526604795779737
51236,9,3,2189,2040,V1,62.97013,0.6306224832398,0.6282694512103757
51237,7,5,8102,7337,V1,3.412259,0.4052461057603808,0.40503181936737176
51238,6,7,7299,6608,LM,11.407193,0.5858204530125308,0.5853974640108062
51239,6,6,1223,1122,V1,10.470372,0.17143647383124536,0.17128342388183282
51240,4,7,6085,5410,V1,55.24657,0.5465072120382604,0.5426464826419407
51241,7,3,3382,3131,V1,10.851938,0.16874290834923772,0.1686590490826625
51242,7,5,8389,7602,LM,26.18262,0.5347308796493893,0.5264633813240711
51243,9,4,2505,2328,V1,94.08099,0.5961077936276342,0.5955089090481605
51244,6,6,7295,6747,V1,33.933178,0.44208904927561754,0.4418380260807171
51245,9,4,3942,3678,V1,49.40451,0.4243176241534904,0.4210582265722145
51246,6,7,4677,4246,LM,8.333699,0.3905011846009983,0.3722111562870469
51247,9,4,4468,4164,V1,33.502735,0.3817148116733847,0.3770398549444444
51248,4,7,5867,5209,V1,75.7032,0.672246629375087,0.6713696264233062
51249,5,6,949,891,V1,142.71211,0.36200375856589145,0.35512910345085297
51250,5,7,7532,6828,LM,6.6918416,0.21420394054007585,0.21340291604095163
51251,5,7,2106,1921,V1,4.146133,0.16071295222963067,0.16050738467857187
51252,5,7,4519,4119,V1,39.718716,0.49330947803248715,0.49204273357274947
51253,5,6,620,580,V1,15.527606,0.4663994083077979,0.46622582175011607
51254,7,3,2763,2568,LM,54.556664,0.41168319284563787,0.3975538097416127
51255,6,6,4677,4340,V1,8.39902,0.11288613378031331,0.11281672600762435
51256,4,7,5923,5260,V1,93.32292,0.63613458411575,0.631681918999158
51257,8,5,9452,8882,V1,4.8945804,0.3773117012617272,0.3771017917552165
51258,6,7,1751,1560,LM,31.939936,0.5635546470461333,0.5612427437269998
51259,6,7,1201,1064,V1,6.21735,0.3900832070145781,0.3898867990190469
51260,4,7,3303,2878,V1,50.08576,0.5340436086033233,0.5265319227076866
51261,6,2,1020,943,V1,1.8372622,0.23620653789970633,0.23607069594997154
51262,8,5,9510,8939,LM,3.7386036,0.1398468893925729,0.1394004612783218
51263,6,6,1692,1551,V1,9.150015,0.2850221364039511,0.28483525106682334
51264,6,6,6886,6378,V1,19.750643,0.26142569075069416,0.260810748143938
51265,5,7,1033,964,V1,38.961063,0.5640223951719836,0.5637753871830803
51266,9,3,1184,1105,LM,17.852013,0.2965606039884655,0.29249716023535793
51267,6,2,5131,4745,V1,320.49588,0.5239307046553316,0.48816986901105724
51268,7,5,7156,6467,V1,17.10472,0.38614985395560697,0.38583625737681426
51269,5,7,411,382,V1,57.76929,0.48332860916071496,0.4817478887498217
51270,6,2,5504,5078,LM,7.974309,0.1598783515967505,0.15966836147871105
51271,9,4,5365,5006,V1,206.10777,0.7583521611444228,0.7535313617742722
51272,7,5,7252,6550,V1,47.565628,0.5175698325877591,0.5169239199778888
51273,6,6,3461,3209,V1,58.131508,0.4928610576746574,0.4912582949591482
51274,6,4,8190,7601,LM,13.335904,0.4672789036179576,0.46574249157852393
51275,9,4,4875,4545,V1,11.264231,0.3088735847867087,0.30860843710034813
51276,7,3,4587,4230,V1,51.67303,0.27388618554025773,0.27101366189926185
51277,9,6,2968,2758,V1,62.05041,0.47985212576101066,0.47899773670421186
51278,6,7,2504,2259,LM,27.224693,0.40974494094291963,0.3966048928778263
51279,6,6,4670,4333,V1,14.879979,0.3264299748176315,0.3260537894247041
51280,5,7,5050,4584,V1,64.49941,0.4538999484677383,0.43974785967939967
51281,9,4,4084,3813,V1,5.125482,0.3047853107496317,0.30438474847358715
51282,6,6,2238,2056,LM,18.88299,0.26919251301612335,0.2633773373938349
51283,9,4,2024,1880,V1,301.64563,0.7407731419769131,0.735104912811277
51284,9,3,8502,7837,V1,7.6590834,0.20098204452304136,0.20082740929561033
51285,6,4,1318,1209,V1,42.39591,0.3850349625589626,0.3847134838770766
51286,6,7,6013,5461,LM,9.0701885,0.19693397850124997,0.19667940128623707
51287,9,4,2750,2552,V1,19.780025,0.25105120770126665,0.250907965406053
51288,6,7,6438,5853,V1,110.48613,0.4812322942220524,0.4800187699285821
51289,5,6,8279,7631,V1,59.779396,0.5570693373160948,0.5193538560368096
51290,5,6,972,913,LM,8.173962,0.32499203739809956,0.3233029356534939
51291,8,5,1701,1616,V1,17.135836,0.5182405143795071,0.5160378549692664
51292,9,3,2245,2087,V1,41.987843,0.4183712118367204,0.4128147702864065
51293,7,5,1004,920,V1,30.725998,0.4325373735726312,0.4293728452136346
51294,9,3,113,108,LM,15.230791,0.3061691478225472,0.3039405514929042
51295,8,5,5073,4819,V1,202.40477,0.564433328906701,0.5596523558739938
51296,8,5,8453,7956,V1,11.557728,0.41036730725432946,0.41014519107537173
51297,7,3,974,893,V1,20.746296,0.43897826659962474,0.4357920607040485
51298,7,3,2761,2566,LM,36.34133,0.5349248984075838,0.527121817713269
51299,4,7,907,736,V1,62.025875,0.6543715060019526,0.6502162200678465
51300,7,5,6976,6304,V1,72.92355,0.464672809256255,0.45770252127727123
