session,scan,readout,static_gabor_response,brain_area,grating_response,MESI,Natural,dynamic_gabor_response,medi_response
6,4,4059,12.061030387878418,V1,7.194101333618164,55.07360458374024,9.315671920776367,1.112928867340088,160.41249084472656
6,4,7763,1.53729248046875,RL,2.71159029006958,1.4390679597854614,4.500107765197754,2.145700216293335,4.610074996948242
5,7,7534,2.0100550651550293,V1,2.4859514236450195,1.5900753736495972,6.105004787445068,0.731989860534668,2.520887851715088
5,7,4070,4.82051944732666,V1,33.2666130065918,6.523808002471924,6.969030380249023,6.850772380828857,31.21808433532715
6,6,843,1.869251370429993,V1,2.064274787902832,5.602349758148193,14.234661102294922,5.518840312957764,13.881796836853027
9,3,4701,5.49623966217041,V1,4.157921314239502,16.500198364257812,16.447256088256836,1.088443160057068,17.572736740112305
6,7,5435,1.1499441862106323,AL,5.577820301055908,1.2949007749557495,5.779375553131104,11.72988224029541,38.951210021972656
6,2,7826,2.719592809677124,V1,2.001461982727051,6.40804386138916,16.205350875854492,4.107889652252197,7.58938455581665
7,3,835,2.0704448223114014,AL,3.216942071914673,9.35971450805664,11.562829971313477,2.657647132873535,21.89356231689453
5,7,4845,0.9734987616539,RL,3.746252059936523,3.152557134628296,6.208741664886475,6.458704471588135,90.85952758789062
6,6,4279,0.8631961345672607,RL,3.4047679901123047,0.8632653951644897,3.175618886947632,4.424057483673096,3.3513894081115723
6,2,6606,1.0149253606796265,RL,3.628808975219727,1.663223385810852,3.681848764419556,4.464334487915039,10.6556978225708
6,4,3172,7.487600326538086,LM,4.205291271209717,6.630180835723877,5.821484565734863,12.754029273986816,17.588085174560547
6,7,7685,4.447266578674316,RL,11.147468566894531,6.6088457107543945,6.770240306854248,4.6561689376831055,6.080569267272949
6,2,3799,0.3184645771980285,RL,5.1779303550720215,0.296221375465393,5.481098651885986,2.209169387817383,1.265896558761597
7,3,5046,4.420582294464111,V1,3.720054864883423,11.372025489807127,8.68779468536377,2.850844144821167,10.770431518554688
9,3,7960,0.7022231817245483,AL,5.007815361022949,1.7492009401321411,11.114558219909668,3.084366798400879,5.290666580200195
5,7,1255,0.7323476076126099,AL,3.015846014022827,2.462649345397949,3.4629361629486084,7.089702129364014,17.92058563232422
9,4,79,2.3109140396118164,LM,2.321716785430908,2.139413356781006,11.294231414794922,6.119009971618652,6.741411209106445
4,7,3452,2.2353439331054688,LM,3.805629253387451,2.193162441253662,4.003020763397217,3.5170068740844727,4.061084270477295
8,5,7156,2.431670427322388,RL,1.5691417455673218,5.34902811050415,6.949831485748291,6.19891881942749,19.48865127563477
5,6,7951,0.4633861184120178,RL,1.6372722387313845,14.419259071350098,14.778498649597168,2.2106709480285645,123.55104064941406
9,6,4646,0.8135483860969543,RL,9.321444511413574,3.3339428901672363,3.4498062133789062,4.288227558135986,10.34435749053955
6,2,6796,1.3873378038406372,AL,10.94998264312744,1.2823642492294312,4.1264967918396,5.015096187591553,6.227693557739258
7,5,5693,0.265582412481308,LM,1.1429455280303955,4.38321590423584,29.011451721191406,2.440991878509521,75.2197494506836
4,7,5848,3.5339012145996094,AL,8.849645614624023,9.639656066894531,22.33999252319336,8.612138748168945,67.92487335205078
7,5,3710,1.6772713661193848,RL,9.050884246826172,1.8778620958328247,3.677998542785645,20.473388671875,15.62251091003418
5,7,5194,3.162648200988769,V1,1.894175410270691,17.781173706054688,18.914649963378903,24.35628318786621,82.88756561279297
5,7,1124,2.2500174045562744,LM,1.982769012451172,4.490291595458984,4.991477012634277,3.490073204040528,14.521556854248049
6,6,5891,2.127382040023804,RL,4.24581241607666,8.540121078491211,16.672563552856445,5.142682552337647,21.656051635742188
8,5,838,3.0602517127990723,LM,25.359766006469727,5.511768341064453,9.31423568725586,31.244009017944336,49.66195297241211
6,6,3283,4.708574295043945,AL,3.799307823181152,6.457540988922119,5.052002906799316,7.384196758270264,14.686931610107422
9,4,6366,4.609795570373535,LM,2.9314675331115723,7.910441398620605,8.824024200439453,1.649058222770691,16.790891647338867
9,6,2462,3.3048887252807617,AL,4.139269828796387,2.525462865829468,2.869582176208496,4.124922275543213,3.843281745910645
9,3,1431,1.0990480184555054,RL,3.578958511352539,1.2384356260299685,1.808781385421753,4.2251715660095215,4.399710178375244
9,3,2555,2.2225453853607178,AL,8.365638732910156,12.18881607055664,20.589746475219727,1.9489223957061768,17.906770706176758
